            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2428485.500000000, A.D. 1936-Nov-13 00:00:00.0000, -4.415266095808578E+09,  9.562043125185056E+08,  8.201122137566417E+07, -1.010664927945582E+05, -4.556569608761052E+05,  1.175461869577347E+04,
2428495.500000000, A.D. 1936-Nov-23 00:00:00.0000, -4.416273667499664E+09,  9.516471237144461E+08,  8.212831174515104E+07, -1.005557150693888E+05, -4.558266043516553E+05,  1.165727696377352E+04,
2428505.500000000, A.D. 1936-Dec-03 00:00:00.0000, -4.417276717247686E+09,  9.470890789830042E+08,  8.224538609861255E+07, -9.998593572019938E+04, -4.558410304429581E+05,  1.168148764766585E+04,
2428515.500000000, A.D. 1936-Dec-13 00:00:00.0000, -4.418275068333452E+09,  9.425300218718277E+08,  8.236224402914661E+07, -9.961646654021982E+04, -4.558890062388838E+05,  1.174164157018024E+04,
2428525.500000000, A.D. 1936-Dec-23 00:00:00.0000, -4.419268544133658E+09,  9.379701656893085E+08,  8.247902202927518E+07, -9.918668429144686E+04, -4.560724844880467E+05,  1.165877841963162E+04,
2428535.500000000, A.D. 1937-Jan-02 00:00:00.0000, -4.420257430377940E+09,  9.334095341087000E+08,  8.259583877987415E+07, -9.859297766060710E+04, -4.561418182309542E+05,  1.162566437537004E+04,
2428545.500000000, A.D. 1937-Jan-12 00:00:00.0000, -4.421241729988572E+09,  9.288478913512861E+08,  8.271248593342370E+07, -9.815708488968306E+04, -4.561448296168079E+05,  1.170574042134586E+04,
2428555.500000000, A.D. 1937-Jan-22 00:00:00.0000, -4.422221142449183E+09,  9.242853479458729E+08,  8.282896787374252E+07, -9.778879917243920E+04, -4.563019007054016E+05,  1.166814049932879E+04,
2428565.500000000, A.D. 1937-Feb-01 00:00:00.0000, -4.423195824560653E+09,  9.197220747686493E+08,  8.294548853347880E+07, -9.721990583599034E+04, -4.564322484830428E+05,  1.158764902254234E+04,
2428575.500000000, A.D. 1937-Feb-11 00:00:00.0000, -4.424165960452007E+09,  9.151578705042974E+08,  8.306191997593099E+07, -9.670128635253008E+04, -4.564227660781388E+05,  1.165039803358945E+04,
2428585.500000000, A.D. 1937-Feb-21 00:00:00.0000, -4.425131265204864E+09,  9.105927055393326E+08,  8.317813425751615E+07, -9.635157323496592E+04, -4.565215301865233E+05,  1.167017269080435E+04,
2428595.500000000, A.D. 1937-Mar-03 00:00:00.0000, -4.426091713181389E+09,  9.060268220282567E+08,  8.329433567515540E+07, -9.584924822575644E+04, -4.566929885686255E+05,  1.157231607125851E+04,
2428605.500000000, A.D. 1937-Mar-13 00:00:00.0000, -4.427047595323267E+09,  9.014601291259952E+08,  8.341052951673472E+07, -9.526859906141309E+04, -4.567102165942275E+05,  1.158777840595166E+04,
2428615.500000000, A.D. 1937-Mar-23 00:00:00.0000, -4.427998757087327E+09,  8.968924658388863E+08,  8.352650800460857E+07, -9.488712811950674E+04, -4.567445648394736E+05,  1.165296119856574E+04,
2428625.500000000, A.D. 1937-Apr-02 00:00:00.0000, -4.428944998714684E+09,  8.923240463926065E+08,  8.364238999451387E+07, -9.446484231372406E+04, -4.569204208672259E+05,  1.157499496196043E+04,
2428635.500000000, A.D. 1937-Apr-12 00:00:00.0000, -4.429886594933062E+09,  8.877549277361733E+08,  8.375831143078512E+07, -9.386794418616383E+04, -4.569920682588535E+05,  1.153297112735671E+04,
2428645.500000000, A.D. 1937-Apr-22 00:00:00.0000, -4.430823579609273E+09,  8.831848869542725E+08,  8.387407099088550E+07, -9.341646688138403E+04, -4.569818239908935E+05,  1.161256559462764E+04,
2428655.500000000, A.D. 1937-May-02 00:00:00.0000, -4.431755658332346E+09,  8.786140307694405E+08,  8.398965260519952E+07, -9.305286212026959E+04, -4.571215159373259E+05,  1.158342841421074E+04,
2428665.500000000, A.D. 1937-May-12 00:00:00.0000, -4.432682979718687E+09,  8.740425525517776E+08,  8.410526736897874E+07, -9.249232933690005E+04, -4.572495190671853E+05,  1.149790968173013E+04,
2428675.500000000, A.D. 1937-May-22 00:00:00.0000, -4.433605765679611E+09,  8.694702640310289E+08,  8.422080605259204E+07, -9.196393840144026E+04, -4.572313177118148E+05,  1.155506078360085E+04,
2428685.500000000, A.D. 1937-Jun-01 00:00:00.0000, -4.434523758653514E+09,  8.648971118250698E+08,  8.433612430086577E+07, -9.161564874162496E+04, -4.573099580094144E+05,  1.158327965126498E+04,
2428695.500000000, A.D. 1937-Jun-11 00:00:00.0000, -4.435436917679973E+09,  8.603233359798508E+08,  8.445141903064680E+07, -9.112992482426498E+04, -4.574751102864819E+05,  1.148619410776895E+04,
2428705.500000000, A.D. 1937-Jun-21 00:00:00.0000, -4.436345552835127E+09,  8.557488590450215E+08,  8.456671777636242E+07, -9.054911704246124E+04, -4.574907434980904E+05,  1.149309175373918E+04,
2428715.500000000, A.D. 1937-Jul-01 00:00:00.0000, -4.437249547259573E+09,  8.511734921341319E+08,  8.468180785347849E+07, -9.016524864057920E+04, -4.575095979141446E+05,  1.156299597716212E+04,
2428725.500000000, A.D. 1937-Jul-11 00:00:00.0000, -4.438148683245440E+09,  8.465974218164304E+08,  8.479678896185470E+07, -8.976027464124662E+04, -4.576768625404755E+05,  1.149105871946557E+04,
2428735.500000000, A.D. 1937-Jul-21 00:00:00.0000, -4.439043221136748E+09,  8.420207192225411E+08,  8.491181333724314E+07, -8.917211136294442E+04, -4.577526329687168E+05,  1.144096051200863E+04,
2428745.500000000, A.D. 1937-Jul-31 00:00:00.0000, -4.439933230164440E+09,  8.374431516421776E+08,  8.502668936513990E+07, -8.871548333925028E+04, -4.577350548370702E+05,  1.151962258407152E+04,
2428755.500000000, A.D. 1937-Aug-10 00:00:00.0000, -4.440818413999861E+09,  8.328647878821021E+08,  8.514137925209218E+07, -8.836409914967661E+04, -4.578646686724420E+05,  1.149942813795146E+04,
2428765.500000000, A.D. 1937-Aug-20 00:00:00.0000, -4.441698888764991E+09,  8.282858202304544E+08,  8.525609749172008E+07, -8.781908764667006E+04, -4.579994284800504E+05,  1.140977131560541E+04,
2428775.500000000, A.D. 1937-Aug-30 00:00:00.0000, -4.442574888034372E+09,  8.237060619447569E+08,  8.537075346712995E+07, -8.728532426420783E+04, -4.579841338923054E+05,  1.146063245952743E+04,
2428785.500000000, A.D. 1937-Sep-09 00:00:00.0000, -4.443446158939183E+09,  8.191254284156367E+08,  8.548518661650628E+07, -8.693850332068789E+04, -4.580538382817254E+05,  1.149680794912453E+04,
2428795.500000000, A.D. 1937-Sep-19 00:00:00.0000, -4.444312619407773E+09,  8.145441528908596E+08,  8.559958316532785E+07, -8.646819039051306E+04, -4.582229961991213E+05,  1.140114976096997E+04,
2428805.500000000, A.D. 1937-Sep-29 00:00:00.0000, -4.445174568397868E+09,  8.099621751211467E+08,  8.571399121702218E+07, -8.588415169090989E+04, -4.582481583171294E+05,  1.139892444330082E+04,
2428815.500000000, A.D. 1937-Oct-09 00:00:00.0000, -4.446031898731109E+09,  8.053792928863006E+08,  8.582819399117035E+07, -8.549009838631035E+04, -4.582604694948564E+05,  1.147231044008843E+04,
2428825.500000000, A.D. 1937-Oct-19 00:00:00.0000, -4.446884358523376E+09,  8.007956897896122E+08,  8.594227124110550E+07, -8.509408072391558E+04, -4.584239331614010E+05,  1.140671188982800E+04,
2428835.500000000, A.D. 1937-Oct-29 00:00:00.0000, -4.447732187466495E+09,  7.962114698913610E+08,  8.605639052246696E+07, -8.450755773894860E+04, -4.585081635959022E+05,  1.134856360787255E+04,
2428845.500000000, A.D. 1937-Nov-08 00:00:00.0000, -4.448575480155460E+09,  7.916264086089597E+08,  8.617037121433526E+07, -8.403631393944200E+04, -4.584864298099918E+05,  1.142495544201922E+04,
2428855.500000000, A.D. 1937-Nov-18 00:00:00.0000, -4.449413935448880E+09,  7.870405605180973E+08,  8.628415420001179E+07, -8.368654712630555E+04, -4.586051431017138E+05,  1.141341860599851E+04,
2428865.500000000, A.D. 1937-Nov-28 00:00:00.0000, -4.450247639689491E+09,  7.824541399427323E+08,  8.639795599927813E+07, -8.314914197731807E+04, -4.587434678056780E+05,  1.132010555998455E+04,
2428875.500000000, A.D. 1937-Dec-08 00:00:00.0000, -4.451076846552458E+09,  7.778669849481521E+08,  8.651170663883358E+07, -8.260336630370279E+04, -4.587274644119955E+05,  1.136384470014960E+04,
2428885.500000000, A.D. 1937-Dec-18 00:00:00.0000, -4.451901325976193E+09,  7.732789968304797E+08,  8.662523212851882E+07, -8.225125301696162E+04, -4.587825104741364E+05,  1.140742791575216E+04,
2428895.500000000, A.D. 1937-Dec-28 00:00:00.0000, -4.452720972425585E+09,  7.686904098373286E+08,  8.673870704126137E+07, -8.179238376585423E+04, -4.589481694527066E+05,  1.131406599369445E+04,
2428905.500000000, A.D. 1938-Jan-07 00:00:00.0000, -4.453536085785387E+09,  7.641011912062882E+08,  8.685220060396060E+07, -8.120407439669553E+04, -4.589754812899056E+05,  1.130281223707111E+04,
2428915.500000000, A.D. 1938-Jan-17 00:00:00.0000, -4.454346595192133E+09,  7.595111371758654E+08,  8.696549647642908E+07, -8.080018191884772E+04, -4.589738149406386E+05,  1.137928606707235E+04,
2428925.500000000, A.D. 1938-Jan-27 00:00:00.0000, -4.455152246548391E+09,  7.549204166090860E+08,  8.707865508943656E+07, -8.041560163179022E+04, -4.591263173199185E+05,  1.132107681800890E+04,
2428935.500000000, A.D. 1938-Feb-06 00:00:00.0000, -4.455953270845498E+09,  7.503291486265635E+08,  8.719185752614468E+07, -7.983612326323187E+04, -4.592140047792754E+05,  1.125583438345077E+04,
2428945.500000000, A.D. 1938-Feb-16 00:00:00.0000, -4.456749797132753E+09,  7.457371053660622E+08,  8.730493613447323E+07, -7.935548212313502E+04, -4.591855983919959E+05,  1.132956100651894E+04,
2428955.500000000, A.D. 1938-Feb-26 00:00:00.0000, -4.457541530687302E+09,  7.411443107679684E+08,  8.741781113420197E+07, -7.901190034570488E+04, -4.592912662697307E+05,  1.132716101791244E+04,
2428965.500000000, A.D. 1938-Mar-08 00:00:00.0000, -4.458328530871721E+09,  7.365509808839803E+08,  8.753069856482527E+07, -7.848863229998920E+04, -4.594326977146964E+05,  1.123143182790158E+04,
2428975.500000000, A.D. 1938-Mar-18 00:00:00.0000, -4.459111066845853E+09,  7.319569609929442E+08,  8.764354904848313E+07, -7.793694615707848E+04, -4.594190157752428E+05,  1.126777801344306E+04,
2428985.500000000, A.D. 1938-Mar-28 00:00:00.0000, -4.459888923455896E+09,  7.273621213065648E+08,  8.775617552292049E+07, -7.758217252533180E+04, -4.594632522579302E+05,  1.131834078338837E+04,
2428995.500000000, A.D. 1938-Apr-07 00:00:00.0000, -4.460661956116618E+09,  7.227666872115546E+08,  8.786873789160833E+07, -7.713705038269579E+04, -4.596281951415712E+05,  1.122819914811513E+04,
2429005.500000000, A.D. 1938-Apr-17 00:00:00.0000, -4.461430455432216E+09,  7.181706526633530E+08,  8.798132581766963E+07, -7.654780667694575E+04, -4.596624527585608E+05,  1.120798802256059E+04,
2429015.500000000, A.D. 1938-Apr-27 00:00:00.0000, -4.462194378453567E+09,  7.135738032958376E+08,  8.809372436660147E+07, -7.613385385019833E+04, -4.596529761444691E+05,  1.128652947819034E+04,
2429025.500000000, A.D. 1938-May-07 00:00:00.0000, -4.462953450816485E+09,  7.089762880140156E+08,  8.820597201887247E+07, -7.575821862624014E+04, -4.597987781947079E+05,  1.123592131340805E+04,
2429035.500000000, A.D. 1938-May-17 00:00:00.0000, -4.463707874794421E+09,  7.043782471493146E+08,  8.831826038105425E+07, -7.518378679823288E+04, -4.598938107661199E+05,  1.116377995077764E+04,
2429045.500000000, A.D. 1938-May-27 00:00:00.0000, -4.464457799975849E+09,  6.997794632120717E+08,  8.843043579714370E+07, -7.468970122669263E+04, -4.598624966197367E+05,  1.123356195215263E+04,
2429055.500000000, A.D. 1938-Jun-06 00:00:00.0000, -4.465202932702477E+09,  6.951799429593374E+08,  8.854239819913322E+07, -7.434622663905816E+04, -4.599560972835432E+05,  1.123977841454138E+04,
2429065.500000000, A.D. 1938-Jun-16 00:00:00.0000, -4.465943300382425E+09,  6.905799164282036E+08,  8.865436069687077E+07, -7.383250431324090E+04, -4.600998262904045E+05,  1.114203008393607E+04,
2429075.500000000, A.D. 1938-Jun-26 00:00:00.0000, -4.466679181693642E+09,  6.859792530743732E+08,  8.876629482348984E+07, -7.327027169124290E+04, -4.600873740745016E+05,  1.117000697141787E+04,
2429085.500000000, A.D. 1938-Jul-06 00:00:00.0000, -4.467410380592861E+09,  6.813778166945885E+08,  8.887800320327836E+07, -7.290729894196008E+04, -4.601165345906622E+05,  1.122662359876251E+04,
2429095.500000000, A.D. 1938-Jul-16 00:00:00.0000, -4.468136735049740E+09,  6.767758403300337E+08,  8.898963160987335E+07, -7.247372175852046E+04, -4.602745186504991E+05,  1.114038277425212E+04,
2429105.500000000, A.D. 1938-Jul-26 00:00:00.0000, -4.468858542241387E+09,  6.721733464068561E+08,  8.910129008081043E+07, -7.188411310999420E+04, -4.603107872344428E+05,  1.111118530487695E+04,
2429115.500000000, A.D. 1938-Aug-05 00:00:00.0000, -4.469575800219458E+09,  6.675701147493182E+08,  8.921276789247093E+07, -7.146037190787410E+04, -4.602886190885158E+05,  1.119087584148861E+04,
2429125.500000000, A.D. 1938-Aug-15 00:00:00.0000, -4.470288234047779E+09,  6.629662745737178E+08,  8.932408242256182E+07, -7.109546206560574E+04, -4.604214194251067E+05,  1.114843375008939E+04,
2429135.500000000, A.D. 1938-Aug-25 00:00:00.0000, -4.470996033957229E+09,  6.583619814857080E+08,  8.943543518770200E+07, -7.053171731878804E+04, -4.605187859676323E+05,  1.107029428516906E+04,
2429145.500000000, A.D. 1938-Sep-04 00:00:00.0000, -4.471699385799611E+09,  6.537570194312000E+08,  8.954668922432134E+07, -7.003058367989630E+04, -4.604821892458915E+05,  1.113569127555551E+04,
2429155.500000000, A.D. 1938-Sep-14 00:00:00.0000, -4.472398012728096E+09,  6.491513605778458E+08,  8.965772580523959E+07, -6.969299451160747E+04, -4.605620621348338E+05,  1.115079463177459E+04,
2429165.500000000, A.D. 1938-Sep-24 00:00:00.0000, -4.473091913697957E+09,  6.445452273507735E+08,  8.976875298511314E+07, -6.919623510091619E+04, -4.607075618230930E+05,  1.105234708571259E+04,
2429175.500000000, A.D. 1938-Oct-04 00:00:00.0000, -4.473781375784333E+09,  6.399385022303807E+08,  8.987976429497802E+07, -6.863198380980197E+04, -4.606985447860341E+05,  1.107210668614893E+04,
2429185.500000000, A.D. 1938-Oct-14 00:00:00.0000, -4.474466231903775E+09,  6.353310235376401E+08,  8.999055497353345E+07, -6.826764043615609E+04, -4.607173478887978E+05,  1.113463352744248E+04,
2429195.500000000, A.D. 1938-Oct-24 00:00:00.0000, -4.475146296613459E+09,  6.307229999971040E+08,  9.010125402796650E+07, -6.785147991871076E+04, -4.608744326007234E+05,  1.105342267412869E+04,
2429205.500000000, A.D. 1938-Nov-03 00:00:00.0000, -4.475821851556556E+09,  6.261144627307531E+08,  9.021198940303421E+07, -6.726693434126399E+04, -4.609214994946332E+05,  1.101563895661734E+04,
2429215.500000000, A.D. 1938-Nov-13 00:00:00.0000, -4.476492915262014E+09,  6.215051753742682E+08,  9.032255565671587E+07, -6.683506581601122E+04, -4.608970534080094E+05,  1.109568067152401E+04,
2429225.500000000, A.D. 1938-Nov-23 00:00:00.0000, -4.477159192396457E+09,  6.168952381533599E+08,  9.043294767515841E+07, -6.647962963298708E+04, -4.610263223817443E+05,  1.106174383240057E+04,
2429235.500000000, A.D. 1938-Dec-03 00:00:00.0000, -4.477820834859087E+09,  6.122848174988635E+08,  9.054337352115336E+07, -6.592481617110818E+04, -4.611358661982346E+05,  1.097815879469229E+04,
2429245.500000000, A.D. 1938-Dec-13 00:00:00.0000, -4.478478036590884E+09,  6.076737032168379E+08,  9.065371277699623E+07, -6.541147674180617E+04, -4.611045371478778E+05,  1.103811791800598E+04,
2429255.500000000, A.D. 1938-Dec-23 00:00:00.0000, -4.479130511165980E+09,  6.030618455139549E+08,  9.076382768974498E+07, -6.507020592647578E+04, -4.611779809739747E+05,  1.106149508967635E+04,
2429265.500000000, A.D. 1939-Jan-02 00:00:00.0000, -4.479778210333064E+09,  5.984494836202657E+08,  9.087391913754457E+07, -6.458156886947004E+04, -4.613291700868075E+05,  1.096294556675751E+04,
2429275.500000000, A.D. 1939-Jan-12 00:00:00.0000, -4.480421421991448E+09,  5.938365342258646E+08,  9.098400294991249E+07, -6.400645979922503E+04, -4.613275417497426E+05,  1.097380496183506E+04,
2429285.500000000, A.D. 1939-Jan-22 00:00:00.0000, -4.481059999215688E+09,  5.892228292779697E+08,  9.109386802615660E+07, -6.362876902382290E+04, -4.613373820276947E+05,  1.104104217314171E+04,
2429295.500000000, A.D. 1939-Feb-01 00:00:00.0000, -4.481693728602057E+09,  5.846085782823565E+08,  9.120362500067422E+07, -6.321843601379531E+04, -4.614907171656426E+05,  1.096512245731248E+04,
2429305.500000000, A.D. 1939-Feb-11 00:00:00.0000, -4.482322877472829E+09,  5.799938492260395E+08,  9.131341894893351E+07, -6.262989098177278E+04, -4.615440868761453E+05,  1.091862205465011E+04,
2429315.500000000, A.D. 1939-Feb-21 00:00:00.0000, -4.482947496595519E+09,  5.753784173578143E+08,  9.142305264294776E+07, -6.218087332950522E+04, -4.615112757486081E+05,  1.099778921453112E+04,
2429325.500000000, A.D. 1939-Mar-03 00:00:00.0000, -4.483567291258682E+09,  5.707623734486182E+08,  9.153249949860889E+07, -6.182714171635650E+04, -4.616277125087891E+05,  1.097239302533502E+04,
2429335.500000000, A.D. 1939-Mar-13 00:00:00.0000, -4.484182394132468E+09,  5.661459072004340E+08,  9.164197286859006E+07, -6.127750421961987E+04, -4.617391184334322E+05,  1.088397540138347E+04,
2429345.500000000, A.D. 1939-Mar-23 00:00:00.0000, -4.484793025573290E+09,  5.615288295317682E+08,  9.175137116578653E+07, -6.075019514938101E+04, -4.617025813060437E+05,  1.093783613596419E+04,
2429355.500000000, A.D. 1939-Apr-02 00:00:00.0000, -4.485398924722269E+09,  5.569110811192030E+08,  9.186054145458588E+07, -6.040571663854315E+04, -4.617578017118030E+05,  1.096947906349842E+04,
2429365.500000000, A.D. 1939-Apr-12 00:00:00.0000, -4.486000033295944E+09,  5.522929061179811E+08,  9.196967700176519E+07, -5.993004189782075E+04, -4.619038829069866E+05,  1.087211307682291E+04,
2429375.500000000, A.D. 1939-Apr-22 00:00:00.0000, -4.486596659219655E+09,  5.476742383836106E+08,  9.207881595328027E+07, -5.935164018274278E+04, -4.619019600139285E+05,  1.087426713928745E+04,
2429385.500000000, A.D. 1939-May-02 00:00:00.0000, -4.487188695182560E+09,  5.430548884549704E+08,  9.218774346844867E+07, -5.896790861326833E+04, -4.618968993398882E+05,  1.094589245381571E+04,
2429395.500000000, A.D. 1939-May-12 00:00:00.0000, -4.487775917541399E+09,  5.384350434943013E+08,  9.229655108531797E+07, -5.857230136758023E+04, -4.620414529996027E+05,  1.087642272155923E+04,
2429405.500000000, A.D. 1939-May-22 00:00:00.0000, -4.488358586474397E+09,  5.338147824230709E+08,  9.240539957948190E+07, -5.799109935466094E+04, -4.620997547245533E+05,  1.082202942377087E+04,
2429415.500000000, A.D. 1939-Jun-01 00:00:00.0000, -4.488936786998594E+09,  5.291938665028805E+08,  9.251410148634112E+07, -5.753467597549621E+04, -4.620609588658269E+05,  1.089977371854629E+04,
2429425.500000000, A.D. 1939-Jun-11 00:00:00.0000, -4.489510220333227E+09,  5.245723484285545E+08,  9.262260785245225E+07, -5.719002720875341E+04, -4.621679650015532E+05,  1.088329698072329E+04,
2429435.500000000, A.D. 1939-Jun-21 00:00:00.0000, -4.490078982333161E+09,  5.199504214765712E+08,  9.273113412470877E+07, -5.665347161284366E+04, -4.622857856424919E+05,  1.079102746788595E+04,
2429445.500000000, A.D. 1939-Jul-01 00:00:00.0000, -4.490643308472102E+09,  5.153279078138022E+08,  9.283959870772269E+07, -5.611925321387928E+04, -4.622518049627363E+05,  1.083829447742099E+04,
